epoch,step,wall_min,train_loss,val_acc,epoch_time,imgs_per_sec
1,-1,0.030578633149464924,1.930720,22.4100,1.83,2725
2,-1,0.06058717171351115,1.686057,39.3200,1.69,2950
3,-1,0.09056601921717326,1.531948,37.1500,1.70,2936
4,-1,0.11509182453155517,1.492948,43.0200,1.47,3398
5,-1,0.13838682174682618,1.352526,48.7200,1.31,3827
6,-1,0.1619112531344096,1.289267,52.0700,1.32,3787
7,-1,0.18491584062576294,1.211636,53.9500,1.30,3860
8,-1,0.20885743697484335,1.170589,47.8200,1.35,3704
9,-1,0.23058180411656698,1.063984,59.8800,1.30,3836
10,-1,0.2531495134035746,1.032174,59.8900,1.26,3977
11,-1,0.27822041511535645,0.997242,56.7700,1.40,3559
12,-1,0.3002967596054077,0.928239,60.8000,1.32,3775
13,-1,0.32344757318496703,0.928661,47.5700,1.30,3837
14,-1,0.3445089300473531,0.867285,61.3400,1.26,3957
15,-1,0.36715515454610187,0.788320,62.6900,1.26,3975
16,-1,0.38939356406529746,0.760650,66.0500,1.25,4007
17,-1,0.41369849840799966,0.735171,62.6700,1.37,3656
18,-1,0.43525492350260414,0.747371,63.7000,1.29,3866
19,-1,0.45635235706965127,0.710037,64.5900,1.27,3950
20,-1,0.47922943433125814,0.684625,68.4100,1.37,3643
21,-1,0.5026318748792012,0.631787,61.6700,1.31,3810
22,-1,0.5247413476308187,0.712970,66.1000,1.33,3769
23,-1,0.5499429821968078,0.622325,67.0300,1.51,3307
24,-1,0.5731214761734009,0.747622,63.6500,1.39,3595
25,-1,0.5970872084299723,0.646016,67.0700,1.44,3477
26,-1,0.6199799140294393,0.548400,70.7300,1.37,3640
27,-1,0.6439502994219463,0.510958,69.9300,1.34,3728
28,-1,0.6651839216550192,0.464364,68.9300,1.27,3925
29,-1,0.6873867034912109,0.548755,71.2200,1.33,3754
30,-1,0.7108236908912658,0.501040,70.8500,1.32,3799
31,-1,0.7321059425671895,0.498096,69.1500,1.28,3916
32,-1,0.7537345170974732,0.460394,68.7200,1.30,3853
33,-1,0.7780824581782023,0.401435,71.9500,1.46,3423
34,-1,0.800955863793691,0.357606,68.9700,1.27,3931
35,-1,0.8220869421958923,0.359746,69.7400,1.27,3944
36,-1,0.8444356560707093,0.312253,68.9500,1.34,3729
37,-1,0.8691841085751851,0.342788,70.5300,1.48,3367
38,-1,0.8921071529388428,0.287514,70.4900,1.38,3636
39,-1,0.9142361005147298,0.302786,70.9900,1.33,3766
40,-1,0.9347214778264363,0.290986,70.3200,1.23,4068
41,-1,0.9567605892817179,0.264490,71.6200,1.32,3781
42,-1,0.9777214288711548,0.296055,72.9900,1.26,3976
43,-1,0.999643349647522,0.223026,72.0500,1.22,4088
44,-1,1.021156108379364,0.257677,71.2600,1.29,3874
45,-1,1.0429962237675985,0.332367,72.1600,1.31,3816
46,-1,1.0652565360069275,0.255506,69.9200,1.34,3744
47,-1,1.0906313856442769,0.336043,69.5900,1.52,3284
48,-1,1.1159964561462403,0.232592,72.5000,1.52,3286
49,-1,1.1402940948804219,0.218121,73.4700,1.46,3430
50,-1,1.1666409691174826,0.179548,74.1700,1.48,3369
51,-1,1.1948832829793294,0.161760,73.6100,1.59,3140
52,-1,1.2209879597028097,0.108798,74.9000,1.57,3192
53,-1,1.2469659964243571,0.140272,72.7200,1.44,3482
54,-1,1.271362054347992,0.219418,72.4500,1.46,3416
55,-1,1.2961580395698546,0.146104,73.9600,1.49,3361
56,-1,1.3190209825833639,0.119808,73.7600,1.37,3645
57,-1,1.3424796064694722,0.159111,73.9400,1.41,3553
58,-1,1.3644452889760335,0.106100,74.5100,1.32,3794
59,-1,1.3861890276273092,0.130946,74.1400,1.30,3833
60,-1,1.4083197712898254,0.123399,73.9600,1.33,3766
61,-1,1.4291714827219646,0.189963,73.2200,1.25,3997
62,-1,1.4525033354759216,0.130312,74.3500,1.40,3572
63,-1,1.4779501835505167,0.095426,74.7400,1.53,3275
64,-1,1.5016405542691549,0.100205,74.3600,1.42,3518
65,-1,1.523483947912852,0.102096,73.7800,1.31,3815
66,-1,1.5458918611208599,0.068717,74.8000,1.34,3719
67,-1,1.5695336659749348,0.058870,74.7200,1.42,3525
68,-1,1.5928381443023683,0.122217,73.0300,1.40,3576
69,-1,1.6153878370920818,0.087283,74.6200,1.35,3696
70,-1,1.6377135475476583,0.089517,74.4100,1.34,3733
71,-1,1.661404287815094,0.061983,74.4100,1.42,3518
72,-1,1.6848027944564818,0.062929,74.9000,1.40,3562
73,-1,1.708424186706543,0.108739,74.5900,1.42,3528
74,-1,1.730763812859853,0.096910,74.3300,1.34,3731
75,-1,1.75297003587087,0.063921,74.3400,1.33,3753
76,-1,1.777083122730255,0.040876,75.0700,1.45,3456
77,-1,1.805879032611847,0.037492,74.7100,1.63,3064
78,-1,1.8289692163467408,0.044148,75.0500,1.39,3609
79,-1,1.8539897004763286,0.054946,75.0700,1.50,3331
80,-1,1.877212357521057,0.042617,74.9300,1.39,3589
