epoch,step,wall_min,train_loss,val_acc,epoch_time,imgs_per_sec
51,100,5.651490529378255,0.020258,,,
51,200,5.680205655097962,0.021057,,,
51,300,5.711175946394603,0.020928,,,
51,-1,5.749492804209392,0.020404,89.9800,7.75,6452
52,100,5.784277923901876,0.019855,,,
52,200,5.815563833713531,0.020408,,,
52,300,5.847269395987193,0.019568,,,
52,-1,5.885745346546173,0.019416,89.9900,8.18,6116
53,100,5.919493993123372,0.020385,,,
53,200,5.949156538645426,0.019841,,,
53,300,5.979162228107453,0.019308,,,
53,-1,6.015418676535289,0.019723,90.1300,7.78,6426
54,100,6.048378785451253,0.018079,,,
54,200,6.078777197996775,0.016956,,,
54,300,6.110617486635844,0.016957,,,
54,-1,6.153190171718597,0.017546,90.2200,8.27,6049
55,100,6.200211469332377,0.015617,,,
55,200,6.23572279214859,0.016623,,,
55,300,6.272981095314026,0.016295,,,
55,-1,6.312459512551626,0.016809,90.2200,9.17,5451
56,100,6.349294149875641,0.020015,,,
56,200,6.38130388657252,0.017804,,,
56,300,6.413795840740204,0.016252,,,
56,-1,6.452083977063497,0.015677,90.1100,8.38,5968
57,100,6.487347157796224,0.017952,,,
57,200,6.518582391738891,0.017862,,,
57,300,6.548379453023275,0.017045,,,
57,-1,6.586977287133535,0.016775,90.1400,8.09,6178
58,100,6.623049147923788,0.016957,,,
58,200,6.6538951595624285,0.015202,,,
58,300,6.683329578240713,0.015410,,,
58,-1,6.72304805914561,0.015642,90.1700,8.16,6124
59,100,6.756850063800812,0.013760,,,
59,200,6.784470057487487,0.015230,,,
59,300,6.814194111029307,0.015398,,,
59,-1,6.852993218104045,0.015190,90.3300,7.80,6413
60,100,6.894019516309102,0.015577,,,
60,200,6.923578278223673,0.015069,,,
60,300,6.951558442910512,0.015718,,,
60,-1,6.99033225774765,0.015786,90.2300,7.93,6309
